dataset,pair_dir,image_file,mask_file,shape_h,shape_w,spacing_x,spacing_y,intensity_min,intensity_max,intensity_mean,intensity_std,intensity_median,intensity_p01,intensity_p05,intensity_p25,intensity_p75,intensity_p95,intensity_p99,intensity_iqr,dynamic_range_p99_p01,zero_fraction,grad_mag_mean,grad_mag_std,entropy_256,lung_mask_available,lung_fraction,lung_intensity_mean,lung_intensity_std
pairs_1_98,pair1,4A.nii.gz,4A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,146.05552673339844,58.51294708251953,159.0,0.0,7.0,119.0,193.0,212.0,219.0,74.0,219.0,0.036809285481770836,3.1796841621398926,6.944770812988281,7.385964050082772,1.0,0.2519785563151042,145.26040649414062,37.73525619506836
pairs_1_98,pair1,4B.nii.gz,4B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,126.65573120117188,69.79342651367188,145.0,0.0,0.0,84.0,185.0,209.0,217.0,101.0,217.0,0.09240892198350695,3.0403921604156494,7.090824604034424,7.270928047022716,1.0,0.20794677734375,144.41427612304688,31.084077835083008
pairs_1_98,pair10,23A.nii.gz,23A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,84.180908203125,86.56672668457031,69.0,0.0,0.0,0.0,160.0,254.0,255.0,160.0,255.0,0.4138353135850694,3.5450847148895264,13.19802188873291,5.203933885263451,1.0,0.07518513997395833,106.28108215332031,42.14856719970703
pairs_1_98,pair10,23B.nii.gz,23B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,93.68594360351562,90.32320404052734,89.0,0.0,0.0,0.0,177.0,254.0,255.0,177.0,255.0,0.39398193359375,3.8492584228515625,13.347552299499512,5.368537767743243,1.0,0.12003072102864583,124.36710357666016,45.856658935546875
pairs_1_98,pair11,6A.nii.gz,6A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,152.2260284423828,50.90912628173828,167.0,0.0,57.0,121.0,191.0,211.0,222.0,70.0,222.0,0.025665283203125,2.9419195652008057,5.443935871124268,7.303181986350593,1.0,0.3630642361111111,135.266357421875,41.97480010986328
pairs_1_98,pair11,6B.nii.gz,6B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,140.80804443359375,55.79792404174805,153.0,0.0,8.0,107.0,182.0,213.0,222.0,75.0,222.0,0.041280110677083336,2.8422470092773438,6.603560447692871,7.425092725205995,1.0,0.3207143147786458,145.757080078125,40.44611740112305
pairs_1_98,pair12,12A.nii.gz,12A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,137.5712432861328,52.2553596496582,142.0,0.0,48.0,102.0,178.0,212.0,223.0,76.0,223.0,0.0227203369140625,2.9587748050689697,5.798929691314697,7.512960476352142,1.0,0.3437381320529514,117.67172241210938,38.010162353515625
pairs_1_98,pair12,12B.nii.gz,12B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,121.65538024902344,61.375282287597656,128.0,0.0,0.0,89.0,164.0,214.0,227.0,75.0,227.0,0.08191426595052083,3.0247888565063477,7.153475761413574,7.393606796155241,1.0,0.2673441569010417,121.1341781616211,34.10894012451172
pairs_1_98,pair13,DD2.nii.gz,DD2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,115.98198699951172,56.9107780456543,118.0,0.0,1.0,80.0,158.0,202.0,208.0,78.0,208.0,0.04974534776475695,3.3153843879699707,7.886382102966309,7.4895410816532895,1.0,0.3001149495442708,114.77120971679688,39.28877258300781
pairs_1_98,pair13,DD3.nii.gz,DD3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,121.38514709472656,65.52082061767578,134.0,0.0,0.0,85.0,170.0,211.0,222.0,85.0,222.0,0.11110602484809028,2.9883198738098145,7.501287937164307,7.2501303172219975,1.0,0.2530517578125,133.09365844726562,33.486839294433594
pairs_1_98,pair14,H1.nii.gz,H1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,133.08424377441406,58.51178741455078,142.0,0.0,0.0,97.0,180.0,211.0,217.0,83.0,217.0,0.056969536675347224,1.9868206977844238,5.585020065307617,7.412258658945019,1.0,0.2184939914279514,136.34849548339844,33.940670013427734
pairs_1_98,pair14,H2.nii.gz,H2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,134.76524353027344,52.342071533203125,144.0,14.0,39.0,96.0,177.0,206.0,213.0,81.0,199.0,0.0005967881944444445,2.6461122035980225,6.1950459480285645,7.566711037883421,1.0,0.3045332166883681,100.90711212158203,40.80386734008789
pairs_1_98,pair15,p1_1.nii.gz,p1_1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,102.1370849609375,42.83145523071289,101.0,0.0,25.0,77.0,130.0,176.0,187.0,53.0,187.0,0.031668768988715276,2.604278087615967,6.066871643066406,7.2238763157345405,1.0,0.3874155680338542,98.86382293701172,27.731630325317383
pairs_1_98,pair15,p1_2.nii.gz,p1_2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,134.64114379882812,62.717613220214844,152.0,0.0,17.0,88.0,190.0,206.0,215.0,102.0,215.0,0.025999281141493056,2.837141990661621,3.4639782905578613,7.534342606436622,1.0,0.3281148274739583,154.49411010742188,34.09438705444336
pairs_1_98,pair2,25A.nii.gz,25A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,108.36650085449219,60.143333435058594,106.0,0.0,7.0,65.0,157.0,205.0,214.0,92.0,214.0,0.03233676486545139,3.5216658115386963,7.0798821449279785,7.68556813397297,1.0,0.3748626708984375,117.30220031738281,40.350704193115234
pairs_1_98,pair2,25B.nii.gz,25B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,119.74169921875,60.39602279663086,123.0,0.0,3.0,81.0,167.0,208.0,217.0,86.0,217.0,0.046454535590277776,3.1419858932495117,6.948822498321533,7.598766210141765,1.0,0.3007558186848958,125.66527557373047,30.165882110595703
pairs_1_98,pair3,B3.nii.gz,B3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,144.52159118652344,57.200355529785156,159.0,0.0,16.0,108.0,192.0,210.0,217.0,84.0,217.0,0.036034478081597224,3.194634437561035,6.634127616882324,7.3887061791611295,1.0,0.2515190972222222,134.33639526367188,41.9028205871582
pairs_1_98,pair3,B4.nii.gz,B4_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,148.9908905029297,55.167564392089844,162.0,0.0,28.0,119.0,195.0,211.0,217.0,76.0,217.0,0.026628282335069444,3.0432186126708984,6.125072956085205,7.3730021870891,1.0,0.2686598036024306,134.1109161376953,39.955169677734375
pairs_1_98,pair4,17A.nii.gz,17A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,128.2416229248047,53.72770309448242,137.0,0.0,19.0,96.0,172.0,199.0,207.0,76.0,207.0,0.03358289930555555,3.170718193054199,5.984251499176025,7.467427353375475,1.0,0.3702969021267361,122.52732849121094,39.35929870605469
pairs_1_98,pair4,17B.nii.gz,17B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,123.37882232666016,59.123451232910156,127.0,0.0,1.0,84.0,170.0,209.0,221.0,86.0,221.0,0.04972669813368055,3.073467254638672,7.150615215301514,7.558247126695763,1.0,0.2922532823350694,122.75682830810547,40.09685516357422
pairs_1_98,pair5,A3.nii.gz,A3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,139.1103973388672,55.097076416015625,151.0,0.0,1.0,113.0,176.0,211.0,218.0,63.0,218.0,0.04705810546875,2.0660531520843506,3.05525279045105,7.331231824535293,1.0,0.32647705078125,142.4412841796875,37.74808883666992
pairs_1_98,pair5,A4.nii.gz,A4_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,139.8428955078125,58.11970138549805,154.0,0.0,5.0,113.0,181.0,211.0,218.0,68.0,218.0,0.04133945041232639,2.301389455795288,3.2222554683685303,7.3701675954234425,1.0,0.3510911729600694,149.32823181152344,37.09375
pairs_1_98,pair6,CC1.nii.gz,CC1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,133.98269653320312,59.94325256347656,144.0,0.0,0.0,101.0,181.0,211.0,221.0,80.0,221.0,0.062201605902777776,3.9032249450683594,7.3518290519714355,7.431788130430365,1.0,0.3209703233506944,140.86643981933594,45.64667892456055
pairs_1_98,pair6,CC2.nii.gz,CC2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,102.91619110107422,63.60594177246094,105.0,2.0,13.0,35.0,163.0,194.0,201.0,128.0,199.0,0.007578531901041667,3.672173023223877,6.516341686248779,7.397193990568616,1.0,0.2562984890407986,122.45471954345703,41.408897399902344
pairs_1_98,pair7,J3.nii.gz,J3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,128.60316467285156,55.661407470703125,132.0,0.0,22.0,91.0,168.0,213.0,226.0,77.0,226.0,0.025519476996527776,3.2822303771972656,7.5913004875183105,7.6363440838577965,1.0,0.2927093505859375,133.79359436035156,43.844818115234375
pairs_1_98,pair7,J4.nii.gz,J4_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,137.0089874267578,56.727752685546875,147.0,0.0,11.0,103.0,177.0,218.0,226.0,74.0,226.0,0.0400238037109375,3.057459592819214,6.979147434234619,7.520127603470025,1.0,0.2939690483940972,136.6907501220703,44.66335678100586
pairs_1_98,pair8,p4_2.nii.gz,p4_2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,106.07913970947266,62.905059814453125,107.0,0.0,5.0,60.0,162.0,199.0,207.0,102.0,207.0,0.029735989040798612,2.5567007064819336,3.8752567768096924,7.486856212296868,1.0,0.2990281846788194,126.34490203857422,39.67653274536133
pairs_1_98,pair8,p4_3.nii.gz,p4_3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,147.61207580566406,50.59128952026367,159.0,3.0,49.0,119.0,184.0,213.0,219.0,65.0,216.0,0.009535047743055556,2.56634521484375,3.091423988342285,7.462381662385838,1.0,0.4131995307074653,137.19210815429688,44.823307037353516
pairs_1_98,pair9,p3_1.nii.gz,p3_1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,133.35162353515625,58.17097473144531,144.0,0.0,0.0,102.0,181.0,205.0,214.0,79.0,214.0,0.06345282660590278,2.3969833850860596,2.90383243560791,7.338082080069576,1.0,0.3330959743923611,133.62428283691406,39.01091766357422
pairs_1_98,pair9,p3_2.nii.gz,p3_2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,136.29901123046875,63.646053314208984,149.0,0.0,0.0,102.0,189.0,213.0,220.0,87.0,220.0,0.09271070692274305,2.7654809951782227,3.4777207374572754,7.219071126019484,1.0,0.3770378960503472,135.2249755859375,42.23170852661133
pairs_1_98,pair16,C2.nii.gz,C2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,140.47579956054688,49.56953430175781,146.0,29.0,51.0,105.0,183.0,210.0,221.0,78.0,192.0,0.00023905436197916666,2.6425483226776123,6.035726547241211,7.5462371023621575,1.0,0.3363783094618056,126.92276000976562,32.41511535644531
pairs_1_98,pair16,C3.nii.gz,C3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,136.56369018554688,55.24055099487305,140.0,0.0,38.0,95.0,186.0,212.0,222.0,91.0,222.0,0.012976752387152778,2.5856528282165527,6.657774925231934,7.61146367400832,1.0,0.24937269422743055,110.56149291992188,32.27812576293945
pairs_1_98,pair17,E2.nii.gz,E2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,139.2127227783203,62.88563537597656,154.0,0.0,1.0,108.0,190.0,212.0,220.0,82.0,220.0,0.048665364583333336,3.691347360610962,7.407145977020264,7.42355827334954,1.0,0.3119710286458333,150.17245483398438,32.49482727050781
pairs_1_98,pair17,E3.nii.gz,E3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,132.2803192138672,63.1285400390625,147.0,0.0,0.0,97.0,184.0,207.0,214.0,87.0,214.0,0.0612030029296875,3.4373233318328857,6.898033618927002,7.367944333528778,1.0,0.3155687120225694,134.40518188476562,40.35935974121094
pairs_1_98,pair18,I1.nii.gz,I1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,128.74432373046875,54.27271270751953,132.0,0.0,24.0,90.0,178.0,200.0,208.0,88.0,208.0,0.017244127061631944,3.716115713119507,6.053282260894775,7.519203863962593,1.0,0.3274247911241319,123.89055633544922,44.944339752197266
pairs_1_98,pair18,I2.nii.gz,I2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,138.12977600097656,57.48276138305664,153.0,0.0,18.0,100.0,185.0,210.0,219.0,85.0,219.0,0.03518507215711805,3.9355549812316895,6.875140190124512,7.48932583023855,1.0,0.2990451388888889,127.56991577148438,48.70193862915039
pairs_1_98,pair19,C_E1.nii.gz,C_E1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,138.20298767089844,57.452911376953125,152.0,0.0,18.0,100.0,183.0,211.0,224.0,83.0,224.0,0.031682332356770836,2.4546055793762207,3.448470115661621,7.556315863252745,1.0,0.27008056640625,131.19586181640625,37.50288391113281
pairs_1_98,pair19,C_E2.nii.gz,C_E2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,141.1140899658203,49.33881378173828,153.0,0.0,43.0,116.0,176.0,205.0,214.0,60.0,214.0,0.020280626085069444,2.242842197418213,3.3320088386535645,7.373356527989024,1.0,0.2964664035373264,118.0936050415039,40.10233688354492
pairs_1_98,pair20,C_R1.nii.gz,C_R1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,123.41493225097656,59.35194396972656,123.0,0.0,15.0,80.0,177.0,209.0,218.0,97.0,218.0,0.014951917860243056,2.370356559753418,3.6735033988952637,7.695156910937993,1.0,0.2108730740017361,130.39227294921875,44.156124114990234
pairs_1_98,pair20,C_R2.nii.gz,C_R2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,118.96920776367188,54.453914642333984,118.0,0.0,13.0,88.0,159.0,204.0,217.0,71.0,217.0,0.03045654296875,2.207791328430176,3.0540008544921875,7.565995853994416,1.0,0.3154483371310764,120.14855194091797,42.51069641113281
pairs_1_98,pair21,C_N1.nii.gz,C_N1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,139.03846740722656,58.84842300415039,149.0,0.0,0.0,105.0,187.0,211.0,219.0,82.0,219.0,0.057378133138020836,1.9638456106185913,2.9533181190490723,7.364749814353283,1.0,0.3652411566840278,124.75113677978516,44.53255844116211
pairs_1_98,pair21,C_N2.nii.gz,C_N2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,125.78238677978516,66.0625,136.0,0.0,0.0,89.0,181.0,210.0,219.0,92.0,219.0,0.1034579806857639,2.176375150680542,4.078639030456543,7.232869949436618,1.0,0.2546946207682292,134.30140686035156,37.42888259887695
pairs_1_98,pair22,C_B1.nii.gz,C_B1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,132.67852783203125,62.64032745361328,148.0,0.0,0.0,96.0,179.0,217.0,226.0,83.0,226.0,0.08393181694878472,2.498839855194092,3.631589412689209,7.335761228698999,1.0,0.3048112657335069,127.80276489257812,48.24252700805664
pairs_1_98,pair22,C_B2.nii.gz,C_B2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,164.91500854492188,64.16705322265625,190.0,0.0,0.0,140.0,213.0,220.0,228.0,73.0,228.0,0.0693478054470486,2.8276748657226562,4.594951629638672,6.844785372859907,1.0,0.2757653130425347,168.1794891357422,37.712806701660156
pairs_1_98,pair23,36C.nii.gz,36C_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,142.45887756347656,51.48314666748047,161.0,0.0,34.0,117.0,176.0,199.0,218.0,59.0,218.0,0.03322177463107639,2.977860689163208,6.724483013153076,7.198668471341538,1.0,0.3480987548828125,118.5020523071289,42.14146423339844
pairs_1_98,pair23,36D.nii.gz,36D_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,132.4735565185547,44.72993469238281,144.0,0.0,37.0,112.0,165.0,184.0,191.0,53.0,191.0,0.021898057725694444,3.0073306560516357,6.12482213973999,7.145986846643034,1.0,0.3591105143229167,111.3643798828125,39.37297058105469
pairs_1_98,pair24,31A.nii.gz,31A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,130.84242248535156,54.74640655517578,132.0,0.0,31.0,93.0,175.0,212.0,222.0,82.0,222.0,0.033447265625,2.8900692462921143,6.5528974533081055,7.534703454498259,1.0,0.3843231201171875,126.51565551757812,37.51498031616211
pairs_1_98,pair24,31B.nii.gz,31B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,138.94647216796875,48.58890914916992,141.0,0.0,55.0,109.0,175.0,212.0,223.0,66.0,223.0,0.018103705512152776,2.9704060554504395,6.7478718757629395,7.456302136683216,1.0,0.4427490234375,134.07061767578125,36.2911491394043
pairs_1_98,pair25,24A.nii.gz,24A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,97.86396789550781,89.50053405761719,103.0,0.0,0.0,0.0,175.0,254.0,255.0,175.0,255.0,0.371551513671875,3.7354660034179688,13.526596069335938,5.522407229313799,1.0,0.13534037272135416,129.30604553222656,41.675411224365234
pairs_1_98,pair25,24B.nii.gz,24B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,93.16610717773438,84.09814453125,105.0,0.0,0.0,0.0,155.0,254.0,255.0,155.0,255.0,0.3629133436414931,3.5835070610046387,13.078729629516602,5.4834667843195195,1.0,0.1626196967230903,112.01106262207031,42.58833694458008
pairs_1_98,pair26,1A.nii.gz,1A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,127.20201110839844,53.64478302001953,133.0,0.0,11.0,92.0,164.0,211.0,221.0,72.0,221.0,0.04086473253038195,2.9966554641723633,6.3155837059021,7.473932893504399,1.0,0.4055667453342014,120.7730712890625,39.14470291137695
pairs_1_98,pair26,1B.nii.gz,1B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,124.46340942382812,60.07508850097656,130.0,0.0,0.0,84.0,172.0,210.0,218.0,88.0,218.0,0.05001491970486111,3.0112507343292236,6.452743053436279,7.559000208526335,1.0,0.3148464626736111,124.45905303955078,43.55429458618164
pairs_1_98,pair27,2A.nii.gz,2A_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,139.95196533203125,53.29787063598633,150.0,0.0,32.0,107.0,180.0,212.0,221.0,73.0,221.0,0.023776584201388888,3.2057507038116455,7.639620780944824,7.515219580987901,1.0,0.3386756049262153,128.98855590820312,41.63041305541992
pairs_1_98,pair27,2B.nii.gz,2B_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,134.47784423828125,51.41242980957031,143.0,0.0,39.0,101.0,177.0,202.0,212.0,76.0,212.0,0.014361911349826388,3.1653683185577393,6.5272979736328125,7.513483223949694,1.0,0.2759874131944444,117.65522766113281,40.5500602722168
pairs_1_98,pair28,p2_1.nii.gz,p2_1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,136.11236572265625,62.477691650390625,149.0,0.0,0.0,105.0,185.0,210.0,216.0,80.0,216.0,0.09500969780815972,2.2037811279296875,3.1066250801086426,7.121541601754342,1.0,0.3485582139756944,133.79632568359375,35.98786544799805
pairs_1_98,pair28,p2_3.nii.gz,p2_3_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,146.27149963378906,55.15536117553711,157.0,0.0,11.0,118.0,191.0,210.0,220.0,73.0,220.0,0.03934902615017361,2.7081875801086426,3.904977798461914,7.340932697995659,1.0,0.3582848442925347,154.01077270507812,31.727235794067383
pairs_1_98,pair29,C_K1.nii.gz,C_K1_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,135.210205078125,54.692623138427734,139.0,0.0,27.0,102.0,177.0,215.0,226.0,75.0,226.0,0.032982720269097224,2.8386950492858887,4.283891201019287,7.556045653080276,1.0,0.3405558268229167,129.7815399169922,39.09922409057617
pairs_1_98,pair29,C_K2.nii.gz,C_K2_lung_seg.nii.gz,768.0,768.0,0.13899999856948853,0.13899999856948853,0.0,255.0,136.00848388671875,56.313331604003906,148.0,0.0,16.0,100.0,177.0,211.0,221.0,77.0,221.0,0.03945753309461805,2.6699068546295166,3.306043863296509,7.50278017778753,1.0,0.4051971435546875,138.30345153808594,40.47028732299805
